Area,year,Crime Type,Latitude,Longitude
Hollins Market,2016,AUTO THEFT,39.28588,-76.63208
Hollins Market,2014,LARCENY FROM AUTO,39.28814,-76.63667
Hollins Market,2012,BURGLARY,39.28652,-76.63196
Hollins Market,2014,AUTO THEFT,39.28771,-76.63534
Hollins Market,2014,LARCENY FROM AUTO,39.28574,-76.63523
Hollins Market,2016,ROBBERY - CARJACKING,39.28802,-76.62891
Hollins Market,2013,LARCENY,39.28588,-76.63208
Hollins Market,2017,BURGLARY,39.28693,-76.63081
Hollins Market,2017,ROBBERY - STREET,39.28751,-76.62896
Hollins Market,2015,LARCENY,39.28668,-76.63579
Hollins Market,2012,BURGLARY,39.28683,-76.6317
Hollins Market,2017,BURGLARY,39.28766,-76.6367
Hollins Market,2012,LARCENY FROM AUTO,39.28751,-76.62896
Hollins Market,2016,LARCENY,39.28708,-76.63667
Hollins Market,2013,LARCENY,39.28567,-76.63667
Hollins Market,2016,LARCENY,39.28783,-76.63369
Hollins Market,2012,AUTO THEFT,39.28775,-76.6343
Hollins Market,2017,LARCENY,39.28862,-76.6362
Hollins Market,2013,AUTO THEFT,39.28786,-76.63216
Hollins Market,2012,LARCENY FROM AUTO,39.28669,-76.63559
Hollins Market,2013,AUTO THEFT,39.28822,-76.63207
Hollins Market,2015,LARCENY FROM AUTO,39.28719,-76.63372
Hollins Market,2017,ASSAULT BY THREAT,39.28726,-76.63427
Hollins Market,2015,LARCENY,39.28783,-76.63369
Hollins Market,2016,BURGLARY,39.28783,-76.63156
Hollins Market,2014,BURGLARY,39.28684,-76.6315
Hollins Market,2016,AGG. ASSAULT,39.28699,-76.62965
Hollins Market,2012,AGG. ASSAULT,39.28663,-76.63673
Hollins Market,2015,COMMON ASSAULT,39.28755,-76.63715
Hollins Market,2016,ROBBERY - STREET,39.28625,-76.63591
Hollins Market,2013,AGG. ASSAULT,39.28754,-76.6376
Hollins Market,2013,ROBBERY - STREET,39.28707,-76.62841
Hollins Market,2015,ROBBERY - STREET,39.28798,-76.6297
Hollins Market,2014,COMMON ASSAULT,39.28623,-76.63511
Hollins Market,2014,LARCENY,39.28731,-76.63063
Hollins Market,2016,ROBBERY - RESIDENCE,39.28699,-76.62965
Hollins Market,2014,AUTO THEFT,39.2878,-76.63215
Hollins Market,2013,LARCENY,39.28783,-76.63369
Hollins Market,2013,LARCENY,39.28822,-76.63207
Hollins Market,2014,COMMON ASSAULT,39.28683,-76.63296
Hollins Market,2012,ROBBERY - STREET,39.28652,-76.63735
Hollins Market,2013,ROBBERY - STREET,39.28609,-76.63276
Hollins Market,2014,BURGLARY,39.28593,-76.63662
Hollins Market,2014,COMMON ASSAULT,39.28791,-76.63521
Hollins Market,2013,LARCENY FROM AUTO,39.28629,-76.6305
Hollins Market,2014,COMMON ASSAULT,39.28567,-76.63667
Hollins Market,2014,LARCENY FROM AUTO,39.2869,-76.63038
Hollins Market,2014,BURGLARY,39.28655,-76.6375
Hollins Market,2015,AUTO THEFT,39.28766,-76.6367
Hollins Market,2012,COMMON ASSAULT,39.28848,-76.63673
Hollins Market,2015,ROBBERY - STREET,39.28679,-76.63378
Hollins Market,2015,AUTO THEFT,39.28802,-76.62891
Hollins Market,2012,AUTO THEFT,39.28755,-76.63715
Hollins Market,2016,ROBBERY - STREET,39.28664,-76.63204
Hollins Market,2013,BURGLARY,39.28783,-76.63369
Hollins Market,2016,COMMON ASSAULT,39.28771,-76.63534
Hollins Market,2012,LARCENY,39.28648,-76.63512
Hollins Market,2017,AGG. ASSAULT,39.28783,-76.63369
Hollins Market,2016,AGG. ASSAULT,39.28754,-76.63753
Hollins Market,2012,LARCENY,39.28728,-76.63381
Hollins Market,2014,BURGLARY,39.28655,-76.6375
Hollins Market,2015,BURGLARY,39.28741,-76.62996
Hollins Market,2014,AUTO THEFT,39.28801,-76.63666
Hollins Market,2013,AUTO THEFT,39.28641,-76.63013
Hollins Market,2016,ROBBERY - STREET,39.28609,-76.63521
Hollins Market,2017,LARCENY,39.28703,-76.62874
Hollins Market,2014,LARCENY,39.28865,-76.63541
Hollins Market,2017,BURGLARY,39.28783,-76.63156
Hollins Market,2013,BURGLARY,39.287,-76.62944
Hollins Market,2017,AUTO THEFT,39.28861,-76.63526
Hollins Market,2015,LARCENY,39.28602,-76.6291
Hollins Market,2015,LARCENY FROM AUTO,39.28875,-76.6321
Hollins Market,2014,LARCENY FROM AUTO,39.28691,-76.62909
Hollins Market,2015,LARCENY,39.28583,-76.63323
Hollins Market,2014,AUTO THEFT,39.28871,-76.6342
Hollins Market,2014,LARCENY,39.2879,-76.63022
Hollins Market,2015,LARCENY FROM AUTO,39.28868,-76.63374
Hollins Market,2012,AGG. ASSAULT,39.28584,-76.63304
Hollins Market,2014,BURGLARY,39.28673,-76.63205
Hollins Market,2015,LARCENY,39.28567,-76.63667
Hollins Market,2012,LARCENY FROM AUTO,39.28771,-76.63534
Hollins Market,2012,LARCENY,39.28802,-76.62891
Hollins Market,2013,AUTO THEFT,39.28859,-76.63684
Hollins Market,2013,ASSAULT BY THREAT,39.28783,-76.63369
Hollins Market,2013,COMMON ASSAULT,39.28566,-76.63676
Hollins Market,2014,ASSAULT BY THREAT,39.28783,-76.63369
Hollins Market,2012,AGG. ASSAULT,39.28674,-76.63463
Hollins Market,2013,ROBBERY - STREET,39.28588,-76.63208
Hollins Market,2017,ROBBERY - STREET,39.28726,-76.63208
Hollins Market,2013,BURGLARY,39.28687,-76.63087
Hollins Market,2014,BURGLARY,39.28706,-76.63523
Hollins Market,2014,COMMON ASSAULT,39.28783,-76.63369
Hollins Market,2015,COMMON ASSAULT,39.28663,-76.63673
Hollins Market,2014,BURGLARY,39.28754,-76.63753
Hollins Market,2014,BURGLARY,39.28722,-76.63393
Hollins Market,2015,AGG. ASSAULT,39.28696,-76.62981
Hollins Market,2013,LARCENY FROM AUTO,39.28735,-76.63604
Hollins Market,2017,LARCENY,39.28572,-76.63507
Hollins Market,2014,COMMON ASSAULT,39.28654,-76.63752
Hollins Market,2016,ROBBERY - STREET,39.28796,-76.62907
Hollins Market,2013,ASSAULT BY THREAT,39.28713,-76.63668
Hollins Market,2016,LARCENY,39.28679,-76.63378
Hollins Market,2016,AGG. ASSAULT,39.28783,-76.63369
Hollins Market,2013,AUTO THEFT,39.28603,-76.63366
Hollins Market,2016,AUTO THEFT,39.28701,-76.62928
Hollins Market,2016,AGG. ASSAULT,39.28594,-76.63081
Hollins Market,2013,AUTO THEFT,39.2879,-76.63017
Hollins Market,2016,ROBBERY - STREET,39.28602,-76.6291
Hollins Market,2016,COMMON ASSAULT,39.28779,-76.6323
Hollins Market,2014,LARCENY,39.28602,-76.6291
Hollins Market,2016,AUTO THEFT,39.28603,-76.63366
Hollins Market,2016,LARCENY,39.28783,-76.63369
Hollins Market,2014,AUTO THEFT,39.28875,-76.6321
Hollins Market,2013,LARCENY,39.28663,-76.6352
Hollins Market,2016,BURGLARY,39.28793,-76.62964
Hollins Market,2016,COMMON ASSAULT,39.28715,-76.63668
Hollins Market,2016,LARCENY FROM AUTO,39.2873,-76.63063
Hollins Market,2016,ROBBERY - STREET,39.28683,-76.63308
Hollins Market,2016,ROBBERY - COMMERCIAL,39.28688,-76.63191
Hollins Market,2016,ROBBERY - STREET,39.2879,-76.63022
Hollins Market,2017,COMMON ASSAULT,39.28783,-76.63369
Hollins Market,2016,AGG. ASSAULT,39.28699,-76.62965
Hollins Market,2016,ROBBERY - STREET,39.28652,-76.63735
Hollins Market,2013,COMMON ASSAULT,39.28878,-76.6326
Hollins Market,2014,AGG. ASSAULT,39.28858,-76.63699
Hollins Market,2015,BURGLARY,39.2858,-76.63396
Hollins Market,2014,AUTO THEFT,39.28687,-76.63099
Hollins Market,2017,BURGLARY,39.28572,-76.63557
Hollins Market,2012,AGG. ASSAULT,39.28732,-76.63654
Hollins Market,2015,LARCENY FROM AUTO,39.28783,-76.63376
Hollins Market,2012,LARCENY,39.28576,-76.6347
Homeland,2017,BURGLARY,39.35702,-76.61435
Homeland,2014,BURGLARY,39.35488,-76.613
Homeland,2015,BURGLARY,39.3575,-76.61938
Homeland,2012,BURGLARY,39.36339,-76.62344
Homeland,2012,AUTO THEFT,39.35565,-76.60992
Homeland,2015,LARCENY FROM AUTO,39.35902,-76.61466
Homeland,2012,LARCENY FROM AUTO,39.35655,-76.61949
Homeland,2017,LARCENY FROM AUTO,39.35399,-76.61416
Homeland,2016,AUTO THEFT,39.36578,-76.61946
Homeland,2014,LARCENY FROM AUTO,39.36061,-76.62272
Homeland,2014,LARCENY,39.36057,-76.61888
Homeland,2012,LARCENY,39.36515,-76.62529
Homeland,2012,BURGLARY,39.35491,-76.61632
Homeland,2017,LARCENY,39.3574,-76.60991
Homeland,2012,AUTO THEFT,39.35844,-76.61893
Homeland,2012,LARCENY,39.3567,-76.61511
Homeland,2013,LARCENY,39.35641,-76.619
Homeland,2015,BURGLARY,39.35428,-76.61092
Homeland,2016,COMMON ASSAULT,39.35604,-76.60993
Homeland,2012,LARCENY FROM AUTO,39.36003,-76.61411
Homeland,2014,ROBBERY - COMMERCIAL,39.35608,-76.60993
Homeland,2015,BURGLARY,39.35626,-76.61215
Homeland,2012,LARCENY,39.3601,-76.61388
Homeland,2013,LARCENY,39.35961,-76.62326
Homeland,2012,LARCENY,39.35825,-76.60997
Homeland,2015,LARCENY FROM AUTO,39.35649,-76.61921
Homeland,2013,LARCENY,39.35537,-76.61857
Homeland,2012,LARCENY,39.35825,-76.60997
Homeland,2017,LARCENY FROM AUTO,39.36453,-76.61761
Homeland,2015,LARCENY FROM AUTO,39.35629,-76.62416
Homeland,2015,AGG. ASSAULT,39.35537,-76.60992
Homeland,2017,AGG. ASSAULT,39.35565,-76.60992
Homeland,2014,ROBBERY - STREET,39.35618,-76.6164
Homeland,2016,AUTO THEFT,39.35447,-76.61198
Homeland,2016,COMMON ASSAULT,39.36095,-76.61477
Homeland,2014,COMMON ASSAULT,39.35975,-76.61779
Homeland,2013,LARCENY,39.36067,-76.62239
Homeland,2014,AUTO THEFT,39.35655,-76.61949
Homeland,2014,LARCENY,39.3609,-76.61476
Homeland,2016,LARCENY FROM AUTO,39.35553,-76.62025
Homeland,2013,LARCENY FROM AUTO,39.3588,-76.61115
Homeland,2013,LARCENY,39.36068,-76.61915
Homeland,2016,LARCENY FROM AUTO,39.36198,-76.61727
Homeland,2013,LARCENY,39.35692,-76.60994
Homeland,2014,ROBBERY - RESIDENCE,39.36442,-76.61686
Homeland,2016,BURGLARY,39.36203,-76.61728
Homeland,2014,LARCENY,39.35992,-76.61119
Homeland,2015,AUTO THEFT,39.35333,-76.62248
Homeland,2015,BURGLARY,39.36586,-76.62245
Homeland,2015,COMMON ASSAULT,39.35565,-76.60992
Homeland,2013,BURGLARY,39.35968,-76.62312
Homeland,2014,LARCENY FROM AUTO,39.35464,-76.61507
Homeland,2017,AUTO THEFT,39.35551,-76.61091
Homeland,2016,BURGLARY,39.36078,-76.62144
Homeland,2013,BURGLARY,39.35591,-76.61105
Homeland,2012,LARCENY,39.35565,-76.60992
Homeland,2017,BURGLARY,39.36095,-76.61477
Homeland,2017,LARCENY FROM AUTO,39.36014,-76.61394
Homeland,2014,BURGLARY,39.35581,-76.61461
Homeland,2016,BURGLARY,39.35588,-76.60993
Homeland,2014,BURGLARY,39.36232,-76.62306
Homeland,2015,LARCENY FROM AUTO,39.35339,-76.62183
Homeland,2013,LARCENY FROM AUTO,39.35998,-76.61435
Homeland,2013,BURGLARY,39.36058,-76.62259
Homeland,2017,LARCENY FROM AUTO,39.35524,-76.61507
Homeland,2014,BURGLARY,39.3647,-76.62228
Homeland,2016,LARCENY FROM AUTO,39.36515,-76.62529
Homeland,2012,AUTO THEFT,39.36352,-76.61406
Homeland,2014,LARCENY FROM AUTO,39.35941,-76.6108
Homeland,2013,BURGLARY,39.36293,-76.61337
Homeland,2015,LARCENY FROM AUTO,39.36203,-76.61454
Homeland,2016,BURGLARY,39.3564,-76.61914
Homeland,2012,LARCENY,39.3614,-76.62332
Homeland,2016,LARCENY,39.35565,-76.60992
Homeland,2012,BURGLARY,39.3634,-76.62347
Homeland,2014,COMMON ASSAULT,39.36428,-76.61529
Homeland,2013,ROBBERY - STREET,39.3544,-76.6099
Homeland,2013,BURGLARY,39.35741,-76.62434
Homeland,2015,LARCENY,39.364,-76.61852
Homeland,2012,LARCENY FROM AUTO,39.36311,-76.61594
Homeland,2015,LARCENY,39.35892,-76.61722
Homeland,2016,ROBBERY - STREET,39.35864,-76.61022
Homeland,2016,BURGLARY,39.35453,-76.61182
Homeland,2014,COMMON ASSAULT,39.3544,-76.6099
Homeland,2015,BURGLARY,39.35765,-76.62048
Homeland,2017,LARCENY FROM AUTO,39.35955,-76.62451
Homeland,2015,AGG. ASSAULT,39.35608,-76.60993
Homeland,2014,LARCENY,39.35798,-76.61434
Hopkins Bayview,2014,LARCENY,39.29041,-76.55018
Hopkins Bayview,2013,COMMON ASSAULT,39.28745,-76.54757
Hopkins Bayview,2013,COMMON ASSAULT,39.28745,-76.54757
Hopkins Bayview,2017,ASSAULT BY THREAT,39.29503,-76.53345
Hopkins Bayview,2015,AGG. ASSAULT,39.28745,-76.54757
Hopkins Bayview,2013,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2013,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2012,LARCENY,39.29047,-76.53813
Hopkins Bayview,2015,COMMON ASSAULT,39.28798,-76.5522
Hopkins Bayview,2017,BURGLARY,39.28745,-76.54757
Hopkins Bayview,2013,LARCENY FROM AUTO,39.28745,-76.54757
Hopkins Bayview,2013,AUTO THEFT,39.29061,-76.541
Hopkins Bayview,2014,AGG. ASSAULT,39.29037,-76.54491
Hopkins Bayview,2012,LARCENY,39.29608,-76.53974
Hopkins Bayview,2015,AUTO THEFT,39.28745,-76.54757
Hopkins Bayview,2017,AGG. ASSAULT,39.28745,-76.54757
Hopkins Bayview,2015,LARCENY,39.29126,-76.54579
Hopkins Bayview,2012,AUTO THEFT,39.28938,-76.54578
Hopkins Bayview,2014,ROBBERY - STREET,39.28834,-76.54872
Hopkins Bayview,2012,LARCENY FROM AUTO,39.29061,-76.541
Hopkins Bayview,2015,LARCENY,39.29503,-76.53345
Hopkins Bayview,2016,SHOOTING,39.29105,-76.5499
Hopkins Bayview,2014,LARCENY FROM AUTO,39.29061,-76.541
Hopkins Bayview,2017,ROBBERY - STREET,39.28745,-76.54757
Hopkins Bayview,2012,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2016,ROBBERY - STREET,39.29503,-76.53345
Hopkins Bayview,2014,LARCENY,39.29105,-76.5499
Hopkins Bayview,2015,ROBBERY - STREET,39.28745,-76.54757
Hopkins Bayview,2013,LARCENY,39.29123,-76.54842
Hopkins Bayview,2017,ROBBERY - STREET,39.29503,-76.53345
Hopkins Bayview,2015,LARCENY FROM AUTO,39.29061,-76.541
Hopkins Bayview,2015,AGG. ASSAULT,39.29503,-76.53345
Hopkins Bayview,2016,BURGLARY,39.28745,-76.54757
Hopkins Bayview,2015,COMMON ASSAULT,39.2906,-76.54296
Hopkins Bayview,2014,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2015,ROBBERY - STREET,39.29503,-76.53345
Hopkins Bayview,2012,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2014,AUTO THEFT,39.29061,-76.541
Hopkins Bayview,2017,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2016,AGG. ASSAULT,39.29503,-76.53345
Hopkins Bayview,2014,LARCENY,39.28727,-76.55339
Hopkins Bayview,2017,ROBBERY - STREET,39.29503,-76.53345
Hopkins Bayview,2014,COMMON ASSAULT,39.29503,-76.53345
Hopkins Bayview,2013,COMMON ASSAULT,39.29018,-76.54863
Hopkins Bayview,2015,ROBBERY - STREET,39.28745,-76.54757
Howard Park,2013,COMMON ASSAULT,39.33271,-76.70411
Howard Park,2013,ROBBERY - COMMERCIAL,39.33103,-76.69452
Howard Park,2015,COMMON ASSAULT,39.33235,-76.69861
Howard Park,2012,LARCENY,39.32685,-76.70719
Howard Park,2016,LARCENY,39.33235,-76.69861
Howard Park,2016,ASSAULT BY THREAT,39.33095,-76.69089
Howard Park,2012,AUTO THEFT,39.33496,-76.69375
Howard Park,2012,BURGLARY,39.33535,-76.70144
Howard Park,2013,BURGLARY,39.32954,-76.70816
Howard Park,2012,ROBBERY - STREET,39.33013,-76.69159
Howard Park,2013,AGG. ASSAULT,39.3366,-76.69191
Howard Park,2013,LARCENY FROM AUTO,39.33167,-76.69563
Howard Park,2012,BURGLARY,39.32922,-76.69931
Howard Park,2016,LARCENY FROM AUTO,39.33844,-76.69672
Howard Park,2017,COMMON ASSAULT,39.33237,-76.70282
Howard Park,2016,LARCENY,39.33844,-76.69813
Howard Park,2016,AGG. ASSAULT,39.33164,-76.69654
Howard Park,2013,COMMON ASSAULT,39.32617,-76.70677
Howard Park,2013,ROBBERY - STREET,39.33171,-76.70414
Howard Park,2014,AUTO THEFT,39.33236,-76.70278
Howard Park,2015,COMMON ASSAULT,39.33179,-76.7084
Howard Park,2014,LARCENY,39.3327,-76.69973
Howard Park,2012,BURGLARY,39.33473,-76.70033
Howard Park,2017,COMMON ASSAULT,39.33302,-76.70073
Howard Park,2014,AUTO THEFT,39.329,-76.69245
Howard Park,2015,LARCENY,39.33047,-76.70416
Howard Park,2013,ROBBERY - STREET,39.33134,-76.69574
Howard Park,2012,AUTO THEFT,39.33449,-76.69934
Howard Park,2014,AUTO THEFT,39.33846,-76.6968
Howard Park,2016,LARCENY,39.33717,-76.69571
Howard Park,2015,AUTO THEFT,39.33162,-76.69393
Howard Park,2012,SHOOTING,39.3299,-76.70625
Howard Park,2015,AUTO THEFT,39.3338,-76.70342
Howard Park,2015,BURGLARY,39.3317,-76.69653
Howard Park,2013,ROBBERY - STREET,39.32928,-76.69918
Howard Park,2015,LARCENY FROM AUTO,39.32677,-76.70361
Howard Park,2017,ROBBERY - STREET,39.32641,-76.70466
Howard Park,2012,LARCENY FROM AUTO,39.33101,-76.69271
Howard Park,2015,AGG. ASSAULT,39.3274,-76.70163
Howard Park,2013,BURGLARY,39.33331,-76.70183
Howard Park,2016,LARCENY FROM AUTO,39.33079,-76.6929
Howard Park,2016,COMMON ASSAULT,39.32709,-76.70269
Howard Park,2014,AGG. ASSAULT,39.33267,-76.69672
Howard Park,2015,LARCENY FROM AUTO,39.3261,-76.70557
Howard Park,2014,COMMON ASSAULT,39.33004,-76.69467
Howard Park,2017,AUTO THEFT,39.32593,-76.70115
Howard Park,2016,LARCENY,39.3285,-76.70798
Howard Park,2017,HOMICIDE,39.33902,-76.69764
Howard Park,2016,COMMON ASSAULT,39.3334,-76.69475
Howard Park,2017,AGG. ASSAULT,39.33194,-76.70167
Howard Park,2012,AUTO THEFT,39.32839,-76.69866
Howard Park,2015,LARCENY,39.32021,-76.70363
Howard Park,2016,LARCENY,39.3317,-76.69654
Howard Park,2014,AGG. ASSAULT,39.33118,-76.69081
Howard Park,2016,AUTO THEFT,39.32752,-76.70801
Howard Park,2015,BURGLARY,39.33186,-76.69991
Howard Park,2013,LARCENY,39.33302,-76.70073
Howard Park,2013,LARCENY FROM AUTO,39.33288,-76.69329
Howard Park,2013,BURGLARY,39.3362,-76.69752
Howard Park,2016,COMMON ASSAULT,39.32899,-76.69241
Howard Park,2015,COMMON ASSAULT,39.33146,-76.6958
Howard Park,2012,AGG. ASSAULT,39.33132,-76.69567
Howard Park,2017,LARCENY,39.3354,-76.70102
Howard Park,2013,BURGLARY,39.33849,-76.69818
Howard Park,2012,ROBBERY - CARJACKING,39.33599,-76.69344
Howard Park,2015,LARCENY,39.33096,-76.69447
Howard Park,2013,BURGLARY,39.33173,-76.69379
Howard Park,2015,BURGLARY,39.33386,-76.70361
Howard Park,2013,COMMON ASSAULT,39.32679,-76.69369
Howard Park,2015,ROBBERY - STREET,39.33261,-76.70635
Howard Park,2014,LARCENY FROM AUTO,39.33586,-76.6917
Howard Park,2012,AUTO THEFT,39.33339,-76.69455
Howard Park,2014,LARCENY FROM AUTO,39.32928,-76.69769
Howard Park,2013,ROBBERY - STREET,39.32783,-76.7074
Howard Park,2016,AUTO THEFT,39.33179,-76.7084
Howard Park,2012,BURGLARY,39.33932,-76.69852
Howard Park,2013,AUTO THEFT,39.32781,-76.70074
Howard Park,2017,ROBBERY - COMMERCIAL,39.3317,-76.69653
Howard Park,2015,BURGLARY,39.33262,-76.70101
Howard Park,2013,BURGLARY,39.33692,-76.69828
Howard Park,2013,BURGLARY,39.32977,-76.70661
Howard Park,2016,LARCENY,39.33096,-76.69447
Howard Park,2012,BURGLARY,39.33172,-76.69998
Howard Park,2015,AUTO THEFT,39.32564,-76.69981
Howard Park,2013,BURGLARY,39.33043,-76.6994
Howard Park,2016,LARCENY,39.33277,-76.70409
Howard Park,2016,LARCENY FROM AUTO,39.32925,-76.70129
Howard Park,2013,ASSAULT BY THREAT,39.33004,-76.69467
Howard Park,2012,LARCENY,39.33275,-76.70004
Howard Park,2012,LARCENY,39.33548,-76.70865
Howard Park,2012,BURGLARY,39.32995,-76.70945
Howard Park,2015,BURGLARY,39.33356,-76.70265
Howard Park,2017,BURGLARY,39.33271,-76.70411
Howard Park,2015,LARCENY,39.33096,-76.69447
Howard Park,2016,LARCENY,39.3327,-76.69973
Howard Park,2013,LARCENY FROM AUTO,39.32121,-76.69948
Howard Park,2015,AUTO THEFT,39.33101,-76.69102
Howard Park,2013,BURGLARY,39.3351,-76.69859
Howard Park,2017,COMMON ASSAULT,39.33096,-76.69447
Howard Park,2016,COMMON ASSAULT,39.33542,-76.69965
Howard Park,2013,COMMON ASSAULT,39.32905,-76.69241
Howard Park,2017,LARCENY,39.32936,-76.69692
Howard Park,2015,LARCENY,39.33091,-76.70895
Howard Park,2015,LARCENY,39.33096,-76.69447
Howard Park,2013,LARCENY,39.33082,-76.69288
Howard Park,2013,BURGLARY,39.3308,-76.70502
Howard Park,2012,SHOOTING,39.32598,-76.7101
Howard Park,2017,LARCENY FROM AUTO,39.32722,-76.70377
Howard Park,2013,LARCENY FROM AUTO,39.32816,-76.69403
Howard Park,2015,LARCENY,39.33146,-76.6958
Howard Park,2017,BURGLARY,39.33511,-76.69209
Howard Park,2014,BURGLARY,39.3285,-76.70798
Howard Park,2012,LARCENY FROM AUTO,39.33339,-76.69455
Howard Park,2016,COMMON ASSAULT,39.33097,-76.69273
Howard Park,2014,BURGLARY,39.32901,-76.70602
Howard Park,2014,BURGLARY,39.34024,-76.69772
Howard Park,2014,AUTO THEFT,39.33383,-76.70352
Howard Park,2012,LARCENY,39.33695,-76.69455
Howard Park,2017,AGG. ASSAULT,39.32635,-76.7005
Howard Park,2014,ROBBERY - STREET,39.33194,-76.69729
Howard Park,2012,COMMON ASSAULT,39.33533,-76.70142
Howard Park,2013,AUTO THEFT,39.33413,-76.68938
Howard Park,2016,BURGLARY,39.33805,-76.7
Howard Park,2014,BURGLARY,39.33544,-76.69963
Howard Park,2016,ROBBERY - COMMERCIAL,39.33096,-76.69447
Howard Park,2012,BURGLARY,39.33201,-76.69039
Howard Park,2016,LARCENY FROM AUTO,39.32792,-76.69308
Howard Park,2016,AGG. ASSAULT,39.3299,-76.70381
Howard Park,2015,BURGLARY,39.33232,-76.70285
Howard Park,2013,AUTO THEFT,39.32584,-76.69414
Howard Park,2016,LARCENY FROM AUTO,39.33267,-76.69665
Howard Park,2017,BURGLARY,39.32802,-76.70934
Howard Park,2015,COMMON ASSAULT,39.33096,-76.69447
Howard Park,2016,ROBBERY - STREET,39.33026,-76.70201
Howard Park,2015,AUTO THEFT,39.32843,-76.70447
Howard Park,2017,BURGLARY,39.33146,-76.6958
Howard Park,2012,AUTO THEFT,39.33599,-76.69344
Howard Park,2012,BURGLARY,39.32071,-76.70425
Howard Park,2013,LARCENY,39.33335,-76.70177
Howard Park,2013,ASSAULT BY THREAT,39.33151,-76.70746
Howard Park,2013,COMMON ASSAULT,39.3266,-76.71037
Howard Park,2013,AUTO THEFT,39.33413,-76.68938
Howard Park,2015,BURGLARY,39.32763,-76.6992
Howard Park,2016,SHOOTING,39.33235,-76.69861
Howard Park,2014,ROBBERY - STREET,39.33194,-76.69729
Howard Park,2016,LARCENY FROM AUTO,39.33013,-76.69159
Howard Park,2016,LARCENY,39.33123,-76.69897
Howard Park,2015,BURGLARY,39.32784,-76.70518
Howard Park,2012,LARCENY,39.33086,-76.69286
Howard Park,2014,COMMON ASSAULT,39.33563,-76.69515
Howard Park,2017,LARCENY,39.33096,-76.69447
Howard Park,2012,BURGLARY,39.33383,-76.70352
Howard Park,2016,LARCENY,39.33096,-76.69447
Howard Park,2016,LARCENY,39.33096,-76.69447
Howard Park,2016,LARCENY FROM AUTO,39.32918,-76.70131
Howard Park,2013,ROBBERY - COMMERCIAL,39.33309,-76.70094
Howard Park,2017,BURGLARY,39.33289,-76.69321
Howard Park,2016,ROBBERY - STREET,39.33302,-76.70073
Howard Park,2017,BURGLARY,39.33649,-76.69724
Howard Park,2014,AGG. ASSAULT,39.32665,-76.70364
Howard Park,2013,AGG. ASSAULT,39.33215,-76.69518
Howard Park,2015,BURGLARY,39.32649,-76.70682
Howard Park,2013,LARCENY FROM AUTO,39.33134,-76.69574
Howard Park,2014,ASSAULT BY THREAT,39.32687,-76.70476
Howard Park,2016,BURGLARY,39.33268,-76.69194
Howard Park,2017,LARCENY FROM AUTO,39.33096,-76.69447
Howard Park,2013,BURGLARY,39.32981,-76.70644
Howard Park,2013,LARCENY FROM AUTO,39.33013,-76.69159
Howard Park,2014,AUTO THEFT,39.33004,-76.69467
Howard Park,2017,AUTO THEFT,39.33219,-76.70925
Howard Park,2013,AUTO THEFT,39.32674,-76.69355
Howard Park,2013,BURGLARY,39.33146,-76.70153
Howard Park,2012,AUTO THEFT,39.32835,-76.69866
Howard Park,2016,COMMON ASSAULT,39.33103,-76.69452
Howard Park,2014,LARCENY,39.33557,-76.68968
Howard Park,2014,LARCENY FROM AUTO,39.32574,-76.69976
Howard Park,2016,ROBBERY - RESIDENCE,39.33275,-76.70004
